ROI,Feature,EffectSize,ROI_Name,Network
80,DFA,-0.04446181894103724,Schaefer2018_17Networks_LH_DorsAttnB_PostC_9,DorsAttnB
80,HFD,-0.12767068070557694,Schaefer2018_17Networks_LH_DorsAttnB_PostC_9,DorsAttnB
80,Spectral_Slope,0.19097978737015273,Schaefer2018_17Networks_LH_DorsAttnB_PostC_9,DorsAttnB
81,DFA,-0.006693878469264002,Schaefer2018_17Networks_LH_DorsAttnB_FEF_1,DorsAttnB
81,HFD,-0.09903276816469964,Schaefer2018_17Networks_LH_DorsAttnB_FEF_1,DorsAttnB
81,Spectral_Slope,-0.15127934478641042,Schaefer2018_17Networks_LH_DorsAttnB_FEF_1,DorsAttnB
82,DFA,-0.07503739959233653,Schaefer2018_17Networks_LH_DorsAttnB_FEF_2,DorsAttnB
82,HFD,-0.05203863284450001,Schaefer2018_17Networks_LH_DorsAttnB_FEF_2,DorsAttnB
82,Spectral_Slope,0.1022912426733212,Schaefer2018_17Networks_LH_DorsAttnB_FEF_2,DorsAttnB
83,DFA,-0.14126369689680593,Schaefer2018_17Networks_LH_DorsAttnB_FEF_3,DorsAttnB
83,HFD,-0.014841316181045703,Schaefer2018_17Networks_LH_DorsAttnB_FEF_3,DorsAttnB
83,Spectral_Slope,0.11732171421854382,Schaefer2018_17Networks_LH_DorsAttnB_FEF_3,DorsAttnB
84,DFA,0.037350442037174754,Schaefer2018_17Networks_LH_DorsAttnB_PrCv_1,DorsAttnB
84,HFD,-0.09275338258592841,Schaefer2018_17Networks_LH_DorsAttnB_PrCv_1,DorsAttnB
84,Spectral_Slope,0.11918824651382552,Schaefer2018_17Networks_LH_DorsAttnB_PrCv_1,DorsAttnB
85,DFA,0.14244961383836516,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_1,SalVentAttnA
85,HFD,-0.18489130443074048,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_1,SalVentAttnA
85,Spectral_Slope,0.03891550469676789,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_1,SalVentAttnA
86,DFA,-0.048754276247603756,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_2,SalVentAttnA
86,HFD,0.004542349694034788,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_2,SalVentAttnA
86,Spectral_Slope,0.05220336945568161,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_2,SalVentAttnA
87,DFA,0.1998111814307546,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_3,SalVentAttnA
87,HFD,-0.14905707435529367,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_3,SalVentAttnA
87,Spectral_Slope,0.016958493598689846,Schaefer2018_17Networks_LH_SalVentAttnA_ParOper_3,SalVentAttnA
88,DFA,0.3716703147434055,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_1,SalVentAttnA
88,HFD,-0.3266645793887417,Schaefer2018_17Networks_LH_SalVentAttnA_Ins_1,SalVentAttnA
